159,AYA-SIVIA-DI-SASXP-01,AY-0328,NW-ROUTER,1,10.20.1.90,NOKIA,Networking,ELEMENTO,2
67,AYA-TAMBILLO-DI-SASXP-01,AY-0330,NW-ROUTER,1,10.20.1.64,NOKIA,Networking,ELEMENTO,2
213,AYA-TAMBO-DI-SASXP-01,AY-0331,NW-ROUTER,1,10.20.1.110,NOKIA,Networking,ELEMENTO,2
249,AYA-TAMBOQUE-DI-SASXP-01,AY-0332,NW-ROUTER,1,10.20.1.150,NOKIA,Networking,ELEMENTO,2
47,AYA-TICLLAS-DI-SASXP-01,AY-0335,NW-ROUTER,1,10.20.1.68,NOKIA,Networking,ELEMENTO,2
319,AYA-SORAS-DI-SASXP-01,AY-0338,NW-ROUTER,1,10.20.1.202,NOKIA,Networking,ELEMENTO,2
114,AYA-TOTOS-DI-SASXP-01,AY-0339,NW-ROUTER,1,10.20.1.40,NOKIA,Networking,ELEMENTO,2
289,AYA-UPAHUACH-DI-SASXP-01,AY-0347,NW-ROUTER,1,10.20.1.164,NOKIA,Networking,ELEMENTO,2
343,AYA-VILCANCH-DI-SASXP-01,AY-0354,NW-ROUTER,1,10.20.1.224,NOKIA,Networking,ELEMENTO,2
74,AYA-VINCHOS-DI-SASXP-01,AY-0355,NW-ROUTER,1,10.20.1.70,NOKIA,Networking,ELEMENTO,2
138,AYA-VIRACOCH-DI-SASXP-01,AY-0356,NW-ROUTER,1,10.20.1.92,NOKIA,Networking,ELEMENTO,2
366,AYA-VISCHONG-DI-SASXP-01,AY-0357,NW-ROUTER,1,10.20.1.238,NOKIA,Networking,ELEMENTO,2
57,P01 - Tambillo,AY-0325,FO - SOCOS - RUTA 1,1,192.168.0.2,FG-AYA-SOCOS,Fibra Optica,ELEMENTO,3
57,P02 - Luis Carranza,AY-0325,FO - SOCOS - RUTA 2,1,192.168.0.2,FG-AYA-SOCOS,Fibra Optica,ELEMENTO,3
57,P03 - DC Azteca Ayacucho,AY-0325,FO - SOCOS - RUTA 3,1,192.168.0.2,FG-AYA-SOCOS,Fibra Optica,ELEMENTO,3
57,P04 - Vilcanchos,AY-0325,FO - SOCOS - RUTA 4,1,192.168.0.2,FG-AYA-SOCOS,Fibra Optica,ELEMENTO,3
338,P01 - Paras,AY-0295,FO - SAN PEDRO DE HUAYA - RUTA 1,1,192.168.0.3,FG-AYA-SAN_PEDRO_DE_HUAYA,Fibra Optica,ELEMENTO,3
338,P02 - Sacsamarca,AY-0295,FO - SAN PEDRO DE HUAYA - RUTA 2,1,192.168.0.3,FG-AYA-SAN_PEDRO_DE_HUAYA,Fibra Optica,ELEMENTO,3
