"142","105","HC-0052","HC-0052-CS01","CCARABAMBA","CPE","10.110.8.171","CAMBIUM",\N,\N,"0902010021","24",\N,\N,"CAMBIUM"
"143","105","HC-0052","HC-0052 dir HC-0230",\N,"NODO","","CAMBIUM",\N,\N,"0902010021","24",\N,\N,"CAMBIUM"
"144","244","HC-0053","HC-0053-CS01","CCARANACC","CPE","10.110.8.66","CAMBIUM",\N,\N,"0905080005","24",\N,\N,"CAMBIUM"
"145","244","HC-0053","HC-0053 dir HC-0417",\N,"NODO","","SIAE",\N,\N,"0905080005","24",\N,\N,"SIAE"
"146","195","HC-0054","HC-0054-CS01","CCARAPA","CPE","10.110.8.94","CAMBIUM",\N,\N,"0903070021","24",\N,\N,"CAMBIUM"
"147","195","HC-0054","HC-0054 dir HC-0076",\N,"NODO","","CAMBIUM",\N,\N,"0903070021","24",\N,\N,"CAMBIUM"
"148","104","HC-0055","HC-0055-IE01","36379","CPE","10.110.1.92","CAMBIUM",\N,\N,"0902010006","24",\N,\N,"CAMBIUM"
"149","104","HC-0055","HC-0055 dir HC-0108",\N,"NODO","","SIAE",\N,\N,"0902010006","24",\N,\N,"SIAE"
"150","188","HC-0058","HC-0058-CO01","CPNP CCOCHACCASA","CPE","10.110.16.6","CAMBIUM",\N,\N,"0903040001","24",\N,\N,"CAMBIUM"
"151","188","HC-0058","HC-0058-CS01","CCOCHACCASA","CPE","10.110.8.29","CAMBIUM",\N,\N,"0903040001","24",\N,\N,"CAMBIUM"
"152","188","HC-0058","HC-0058-IE01","36686","CPE","10.110.0.57","CAMBIUM",\N,\N,"0903040001","24",\N,\N,"CAMBIUM"
"153","188","HC-0058","HC-0058-IE02","1 DE MAYO","CPE","10.110.0.58","CAMBIUM",\N,\N,"0903040001","24",\N,\N,"CAMBIUM"
"155","109","HC-0059","HC-0059-IE01","36780","CPE","10.110.0.31","CAMBIUM",\N,\N,"0902020006","24",\N,\N,"CAMBIUM"
"156","109","HC-0059","HC-0059 dir HC-0020",\N,"NODO","","SIAE",\N,\N,"0902020006","24",\N,\N,"SIAE"
"157","173","HC-0060","HC-0060-IE01","LOS LIBERTADORES","CPE","10.110.0.190","CAMBIUM",\N,\N,"0903010195","24",\N,\N,"CAMBIUM"
"158","173","HC-0060","HC-0060 dir HC-0376",\N,"NODO","","SIAE",\N,\N,"0903010195","24",\N,\N,"SIAE"
"159","55","HC-0062","HC-0062-CS01","COLLPA","CPE","10.110.8.127","CAMBIUM",\N,\N,"0901100028","24",\N,\N,"CAMBIUM"
"160","55","HC-0062","HC-0062-IE01","36025","CPE","10.110.0.231","CAMBIUM",\N,\N,"0901100028","24",\N,\N,"CAMBIUM"
"161","172","HC-0063","HC-0063-IE01","JOSE CARLOS MARIATEGUI","CPE","10.110.0.191","CAMBIUM",\N,\N,"0903010164","24",\N,\N,"CAMBIUM"
"162","54","HC-0065","HC-0065-IE01","ANDRES AVELINO CACERES","CPE","10.110.0.232","CAMBIUM",\N,\N,"0901100019","24",\N,\N,"CAMBIUM"
"163","54","HC-0065","HC-0065 dir HC-0380",\N,"NODO","","CAMBIUM",\N,\N,"0901100019","24",\N,\N,"CAMBIUM"
"164","13","HC-0066","HC-0066-CS01","CCOSNIPUQUIO","CPE","10.110.8.48","CAMBIUM",\N,\N,"0901030011","24",\N,\N,"CAMBIUM"
"165","13","HC-0066","HC-0066-IE01","36292","CPE","10.110.0.98","CAMBIUM",\N,\N,"0901030011","24",\N,\N,"CAMBIUM"
"166","13","HC-0066","HC-0066-IE02","ALBERTO BENAVIDES DE LA QUINTANA","CPE","10.110.0.99","CAMBIUM",\N,\N,"0901030011","24",\N,\N,"CAMBIUM"
"167","13","HC-0066","HC-0066 dir HC-0048",\N,"NODO","","CAMBIUM",\N,\N,"0901030011","24",\N,\N,"CAMBIUM"
"168","249","HC-0067","HC-0067-CS01","CCOYLLORPANCCA","CPE","10.110.8.36","CAMBIUM",\N,\N,"0905100012","24",\N,\N,"CAMBIUM"
"169","249","HC-0067","HC-0067-IE01","31073 CARLOS AUGUSTO SALAVERRY","CPE","10.110.0.75","CAMBIUM",\N,\N,"0905100012","24",\N,\N,"CAMBIUM"
"170","249","HC-0067","HC-0067-IE02","DANIEL ALCIDES CARRION","CPE","10.110.0.76","CAMBIUM",\N,\N,"0905100012","24",\N,\N,"CAMBIUM"
"171","326","HC-0068","HC-0068-CS01","CEDROPAMPA","CPE","10.110.8.206","CAMBIUM",\N,\N,"0907140006","24",\N,\N,"CAMBIUM"
"172","326","HC-0068","HC-0068-IE01","ANDRES AVELINO CACERES","CPE","10.110.1.107","CAMBIUM",\N,\N,"0907140006","24",\N,\N,"CAMBIUM"
"173","326","HC-0068","HC-0068 dir HC-0253",\N,"NODO","","CAMBIUM",\N,\N,"0907140006","24",\N,\N,"CAMBIUM"
"174","158","HC-0069","HC-0069-IE01","981","CPE","10.110.0.192","CAMBIUM",\N,\N,"0903010029","24",\N,\N,"CAMBIUM"
"175","292","HC-0070","HC-0070-IE01","31021","CPE","10.110.0.100","CAMBIUM",\N,\N,"0907030028","24",\N,\N,"CAMBIUM"
"176","292","HC-0070","HC-0070-IE02","MANUEL GONZALES PRADA","CPE","10.110.0.101","CAMBIUM",\N,\N,"0907030028","24",\N,\N,"CAMBIUM"
"177","292","HC-0070","HC-0070 dir HC-0330",\N,"NODO","","CAMBIUM",\N,\N,"0907030028","24",\N,\N,"CAMBIUM"
"178","168","HC-0071","HC-0071-CS01","CHALLHUAPUQUIO","CPE","10.110.8.105","CAMBIUM",\N,\N,"0903010062","24",\N,\N,"CAMBIUM"
"179","168","HC-0071","HC-0071 dir HC-0237",\N,"NODO","","CAMBIUM",\N,\N,"0903010062","24",\N,\N,"CAMBIUM"
"180","151","HC-0072","HC-0072-CS01","CHANQUIL","CPE","10.110.8.145","CAMBIUM",\N,\N,"0902080053","24",\N,\N,"CAMBIUM"
"181","151","HC-0072","HC-0072-IE01","36178","CPE","10.110.0.254","CAMBIUM",\N,\N,"0902080053","24",\N,\N,"CAMBIUM"
"182","151","HC-0072","HC-0072-IE02","DANIEL ALCIDES CARRION","CPE","10.110.0.255","CAMBIUM",\N,\N,"0902080053","24",\N,\N,"CAMBIUM"
"183","151","HC-0072","HC-0072 dir HC-0120",\N,"NODO","","SIAE",\N,\N,"0902080053","24",\N,\N,"SIAE"
"184","70","HC-0073","HC-0073-CS01","CHAQUICOCHA","CPE","10.110.8.128","CAMBIUM",\N,\N,"0901160039","24",\N,\N,"CAMBIUM"
"185","70","HC-0073","HC-0073 dir HC-0380",\N,"NODO","","CAMBIUM",\N,\N,"0901160039","24",\N,\N,"CAMBIUM"
"186","191","HC-0074","HC-0074-CS01","CHAYNABAMBA","CPE","10.110.8.67","CAMBIUM",\N,\N,"0903060011","24",\N,\N,"CAMBIUM"
"187","191","HC-0074","HC-0074-IE01","36221","CPE","10.110.0.128","CAMBIUM",\N,\N,"0903060011","24",\N,\N,"CAMBIUM"
"188","191","HC-0074","HC-0074-IE02","JOSE OLAYA BALANDRA","CPE","10.110.0.129","CAMBIUM",\N,\N,"0903060011","24",\N,\N,"CAMBIUM"
"189","191","HC-0074","HC-0074 dir HC-0368",\N,"NODO","","CAMBIUM",\N,\N,"0903060011","24",\N,\N,"CAMBIUM"
"190","130","HC-0075","HC-0075-IE01","CESAR AUGUSTO GUARDIA MAYORCA","CPE","10.110.1.0","CAMBIUM",\N,\N,"0902060021","24",\N,\N,"CAMBIUM"
"191","130","HC-0075","HC-0075 dir HC-0228",\N,"NODO","","SIAE",\N,\N,"0902060021","24",\N,\N,"SIAE"
"192","144","HC-0076","HC-0076-IE01","PEDRO PAULET MOSTAJO","CPE","10.110.0.169","CAMBIUM",\N,\N,"0902070009","24",\N,\N,"CAMBIUM"
"193","144","HC-0076","HC-0076-IE02","36207","CPE","10.110.0.170","CAMBIUM",\N,\N,"0902070009","24",\N,\N,"CAMBIUM"
